customer_id,event_timestamp,event_type,event_value,label_churn_30d
CUST_00003,2025-07-17T04:13:59.573717Z,login,9.0,0
CUST_00003,2025-07-22T06:48:40.232197Z,plan_upgrade,-20.0,0
CUST_00003,2025-09-15T09:03:50.643541Z,login,15.0,0
CUST_00003,2025-09-16T21:16:05.846532Z,page_view,6.0,0
CUST_00003,2025-09-21T16:46:24.417960Z,feature_x_used,1.002066441327433,0
CUST_00003,2025-09-28T12:23:24.388166Z,feature_y_used,1.4295230290888679,0
CUST_00003,2025-10-07T10:32:46.195325Z,page_view,2.0,0
CUST_00003,2025-11-07T21:55:32.437450Z,login,4.0,0
CUST_00003,2025-11-10T10:29:45.651809Z,page_view,17.0,0
CUST_00003,2025-11-12T00:28:06.993696Z,login,2.0,0
CUST_00004,2025-05-23T08:51:29.991663Z,page_view,16.0,0
CUST_00004,2025-06-02T20:38:25.670152Z,plan_upgrade,-13.0,0
CUST_00004,2025-06-05T10:26:24.934680Z,plan_upgrade,-1.0,0
CUST_00004,2025-06-06T09:04:15.013534Z,page_view,10.0,0
CUST_00004,2025-06-09T06:01:18.982875Z,feature_x_used,0.2715072896093661,0
CUST_00004,2025-06-14T04:11:50.124184Z,login,15.0,0
CUST_00004,2025-06-17T16:37:20.133401Z,login,9.0,0
CUST_00004,2025-06-25T16:14:24.821052Z,feature_x_used,1.8883599235588102,0
CUST_00004,2025-06-25T20:50:12.454479Z,plan_upgrade,13.0,0
CUST_00004,2025-06-26T17:40:03.893575Z,feature_y_used,0.6508892701337137,0
CUST_00004,2025-07-18T20:23:26.508599Z,plan_upgrade,-6.0,0
CUST_00004,2025-07-22T04:41:58.858016Z,feature_y_used,0.5455011527431413,0
CUST_00004,2025-07-25T13:19:04.109406Z,login,3.0,0
CUST_00004,2025-09-08T01:24:19.186354Z,login,3.0,0
CUST_00004,2025-09-08T06:56:04.612251Z,page_view,4.0,0
CUST_00004,2025-09-08T17:54:29.710186Z,login,1.0,0
CUST_00004,2025-09-15T07:20:48.011399Z,login,16.0,0
CUST_00004,2025-09-20T22:58:40.080306Z,page_view,3.0,0
CUST_00004,2025-09-22T04:28:23.241130Z,page_view,5.0,0
CUST_00004,2025-09-25T03:55:12.831581Z,page_view,3.0,0
CUST_00004,2025-09-27T22:28:21.943311Z,login,5.0,0
CUST_00004,2025-09-28T02:13:54.199674Z,page_view,11.0,0
CUST_00004,2025-09-28T13:38:45.309292Z,login,5.0,0
CUST_00004,2025-10-02T05:03:19.619811Z,login,6.0,0
CUST_00004,2025-10-25T05:47:19.662508Z,feature_x_used,0.943041803473458,0
CUST_00004,2025-11-03T23:57:10.865804Z,feature_x_used,0.9329863895953172,0
CUST_00004,2025-11-13T06:26:02.264204Z,login,4.0,0
CUST_00004,2025-11-16T03:34:35.357759Z,page_view,10.0,0
CUST_00004,2025-11-16T15:45:49.116731Z,login,6.0,0
CUST_00004,2025-11-17T07:21:17.962255Z,feature_x_used,1.2733335163082424,0
CUST_00005,2025-05-26T06:17:04.605687Z,feature_y_used,0.757634619225503,1
CUST_00005,2025-06-01T07:40:39.763895Z,plan_downgrade,-10.0,1
CUST_00005,2025-06-05T10:18:22.558512Z,feature_y_used,1.7549353415601576,1
CUST_00005,2025-06-07T04:54:13.709319Z,support_ticket,2.0,1
CUST_00005,2025-06-08T20:42:19.111415Z,feature_y_used,1.4348805935824782,1
CUST_00005,2025-06-09T12:38:32.274045Z,cancellation_request,1.0,1
CUST_00005,2025-06-13T23:41:39.504293Z,login,9.0,1
CUST_00005,2025-06-18T14:49:56.795029Z,feature_x_used,0.2736212266189264,1
CUST_00005,2025-07-04T06:40:49.093467Z,page_view,11.0,1
CUST_00005,2025-07-05T13:30:36.234968Z,cancellation_request,1.0,1
CUST_00005,2025-07-06T11:22:55.053793Z,login,11.0,1
CUST_00005,2025-07-10T09:39:17.136997Z,feature_y_used,0.4623558098893127,1
CUST_00005,2025-07-23T11:32:34.765047Z,feature_x_used,1.307792643930644,1
CUST_00005,2025-07-31T07:15:23.147740Z,plan_downgrade,-19.0,1
CUST_00006,2025-05-25T22:07:04.492449Z,page_view,6.0,0
CUST_00006,2025-05-28T03:53:06.032739Z,page_view,18.0,0
CUST_00006,2025-06-04T06:34:08.530183Z,login,1.0,0
CUST_00006,2025-06-07T14:18:57.983768Z,page_view,10.0,0
CUST_00006,2025-06-10T08:45:48.247675Z,page_view,18.0,0
CUST_00006,2025-07-02T19:56:51.413279Z,feature_x_used,0.49551701120587344,0
CUST_00006,2025-07-06T10:04:33.266687Z,feature_z_used,1.323806988609781,0
CUST_00006,2025-07-11T11:42:33.580565Z,login,4.0,0
CUST_00006,2025-07-14T12:14:00.658660Z,page_view,8.0,0
CUST_00006,2025-07-15T00:19:36.283171Z,login,12.0,0
CUST_00006,2025-07-18T14:49:47.344994Z,page_view,9.0,0
CUST_00006,2025-07-25T10:16:48.825165Z,feature_z_used,0.9129127188894006,0
CUST_00006,2025-07-28T15:12:22.503326Z,login,18.0,0
CUST_00006,2025-08-04T12:42:17.823636Z,page_view,13.0,0
CUST_00006,2025-08-09T08:33:23.446892Z,feature_x_used,1.4879949749079207,0
CUST_00006,2025-08-22T16:38:01.475521Z,page_view,10.0,0
CUST_00006,2025-08-25T16:31:56.657516Z,login,17.0,0
CUST_00006,2025-09-08T17:38:07.739331Z,page_view,10.0,0
CUST_00006,2025-09-27T09:30:27.064215Z,feature_x_used,2.544256097430142,0
CUST_00006,2025-10-03T02:52:16.394273Z,page_view,13.0,0
CUST_00006,2025-10-14T06:58:35.132124Z,page_view,19.0,0
CUST_00006,2025-10-22T23:48:35.157478Z,page_view,18.0,0
CUST_00006,2025-10-23T02:04:03.017511Z,page_view,11.0,0
CUST_00006,2025-10-29T17:00:58.820073Z,page_view,3.0,0
CUST_00006,2025-11-09T14:20:43.647514Z,feature_x_used,0.7780491817906219,0
CUST_00007,2025-05-28T04:33:30.870576Z,plan_upgrade,-17.0,0
CUST_00007,2025-06-02T04:09:42.012892Z,page_view,9.0,0
CUST_00007,2025-06-04T07:25:54.513648Z,page_view,19.0,0
CUST_00007,2025-06-05T09:08:12.970954Z,page_view,1.0,0
CUST_00007,2025-06-10T09:42:41.098223Z,feature_z_used,1.1624423594122921,0
CUST_00007,2025-06-12T11:21:40.092141Z,support_ticket,1.0,0
CUST_00007,2025-06-16T03:01:33.264100Z,feature_x_used,0.6655453299982903,0
CUST_00007,2025-07-07T19:44:58.451137Z,login,1.0,0
CUST_00007,2025-07-16T10:41:56.799401Z,feature_y_used,1.2130619734097132,0
CUST_00007,2025-08-22T00:59:28.587476Z,page_view,1.0,0
CUST_00007,2025-08-23T05:16:42.463461Z,feature_y_used,0.9632606692047998,0
CUST_00007,2025-08-23T23:47:32.185043Z,login,18.0,0
CUST_00007,2025-08-25T08:32:04.232334Z,page_view,15.0,0
CUST_00007,2025-09-16T13:07:13.972581Z,login,4.0,0
CUST_00007,2025-09-18T19:03:33.851709Z,page_view,5.0,0
CUST_00007,2025-09-25T02:58:33.345740Z,login,1.0,0
CUST_00007,2025-10-03T13:42:31.708159Z,feature_y_used,0.7080565304538905,0
CUST_00007,2025-10-16T10:47:30.374918Z,login,4.0,0
CUST_00007,2025-10-20T21:39:24.192105Z,page_view,13.0,0
CUST_00007,2025-10-28T09:26:46.731849Z,page_view,18.0,0
CUST_00007,2025-11-03T00:17:41.100781Z,login,6.0,0
CUST_00007,2025-11-06T07:45:48.549178Z,page_view,13.0,0
CUST_00007,2025-11-14T19:30:49.345036Z,feature_z_used,0.2613960182694842,0
CUST_00008,2025-06-30T07:30:07.762561Z,page_view,17.0,0
CUST_00008,2025-07-16T13:55:52.808918Z,feature_x_used,1.553003145751393,0
CUST_00008,2025-07-18T00:22:01.570359Z,feature_x_used,0.8355400648333114,0
CUST_00008,2025-08-05T10:08:12.893565Z,login,16.0,0
CUST_00008,2025-08-09T06:52:24.045531Z,feature_x_used,0.2093446092445036,0
CUST_00008,2025-08-10T16:10:18.916338Z,feature_x_used,1.360612686399896,0
CUST_00008,2025-08-10T21:45:51.362100Z,page_view,8.0,0
CUST_00008,2025-08-11T08:11:08.108042Z,feature_y_used,1.4892964318324822,0
CUST_00008,2025-08-30T20:47:22.723269Z,support_ticket,5.0,0
CUST_00008,2025-08-31T05:35:10.482393Z,feature_x_used,0.7308504523416752,0
CUST_00008,2025-09-01T22:49:34.379266Z,feature_y_used,0.5769489319113346,0
CUST_00008,2025-09-02T05:53:45.143709Z,feature_y_used,1.9704334695909345,0
CUST_00008,2025-09-12T00:31:45.028740Z,login,19.0,0
CUST_00008,2025-09-22T00:33:13.566157Z,login,3.0,0
CUST_00008,2025-09-26T04:37:18.402030Z,page_view,16.0,0
CUST_00008,2025-09-27T12:23:23.944981Z,login,12.0,0
CUST_00008,2025-10-05T00:20:29.609352Z,page_view,7.0,0
CUST_00008,2025-10-05T04:47:00.413067Z,feature_z_used,0.5284200378153052,0
CUST_00008,2025-10-13T08:25:30.854982Z,page_view,8.0,0
CUST_00008,2025-10-19T00:48:45.980303Z,support_ticket,1.0,0
CUST_00008,2025-10-21T12:03:17.042484Z,page_view,5.0,0
CUST_00008,2025-11-02T14:44:36.010553Z,support_ticket,1.0,0
CUST_00008,2025-11-07T04:58:31.311299Z,plan_upgrade,-14.0,0
CUST_00008,2025-11-13T11:04:56.713211Z,page_view,9.0,0
CUST_00009,2025-05-23T08:30:15.750900Z,feature_x_used,0.051032240749251834,1
CUST_00009,2025-05-29T11:58:19.801255Z,page_view,7.0,1
CUST_00009,2025-05-29T13:27:54.804675Z,support_ticket,3.0,1
CUST_00009,2025-05-31T07:33:03.107960Z,feature_x_used,1.2453034512279442,1
CUST_00009,2025-05-31T13:05:50.927398Z,login,18.0,1
CUST_00009,2025-06-15T08:38:30.258877Z,page_view,18.0,1
CUST_00009,2025-06-16T07:22:17.180047Z,support_ticket,1.0,1
CUST_00009,2025-06-20T19:00:44.361193Z,plan_downgrade,16.0,1
CUST_00009,2025-06-23T00:46:09.417901Z,support_ticket,3.0,1
CUST_00009,2025-06-26T18:25:45.380981Z,feature_x_used,0.6958162520479908,1
CUST_00009,2025-06-29T01:20:34.710809Z,page_view,8.0,1
CUST_00009,2025-06-30T04:15:54.166358Z,plan_downgrade,16.0,1
CUST_00009,2025-07-01T03:45:20.627266Z,plan_downgrade,15.0,1
CUST_00009,2025-07-03T17:42:54.933289Z,login,4.0,1
CUST_00009,2025-07-07T05:01:44.878873Z,cancellation_request,1.0,1
CUST_00009,2025-07-09T20:51:18.683803Z,plan_downgrade,11.0,1
CUST_00009,2025-07-13T11:03:45.018887Z,login,4.0,1
CUST_00009,2025-07-18T19:15:01.388729Z,login,13.0,1
CUST_00009,2025-07-22T10:52:09.812339Z,support_ticket,2.0,1
CUST_00009,2025-07-27T16:43:55.927937Z,support_ticket,4.0,1
CUST_00009,2025-08-06T16:14:55.902398Z,cancellation_request,1.0,1
CUST_00009,2025-08-11T03:42:39.333880Z,page_view,6.0,1
CUST_00009,2025-08-19T00:26:30.298915Z,page_view,10.0,1
CUST_00009,2025-10-01T08:13:49.104337Z,cancellation_request,1.0,1
CUST_00010,2025-06-01T11:32:37.898484Z,page_view,2.0,0
CUST_00010,2025-06-09T02:52:49.364167Z,login,17.0,0
CUST_00010,2025-06-15T02:15:37.044565Z,feature_x_used,1.683700763869211,0
CUST_00010,2025-06-23T01:35:57.721939Z,page_view,17.0,0
CUST_00010,2025-06-25T03:33:50.627803Z,support_ticket,5.0,0
CUST_00010,2025-06-30T11:58:59.456149Z,page_view,12.0,0
CUST_00010,2025-07-05T09:05:04.263939Z,page_view,13.0,0
CUST_00010,2025-07-12T09:48:25.389743Z,feature_x_used,0.5465315074520496,0
CUST_00010,2025-07-16T04:08:42.195269Z,feature_z_used,1.3595465230441683,0
CUST_00010,2025-07-20T09:57:11.586621Z,plan_upgrade,12.0,0
CUST_00010,2025-07-24T12:47:01.958386Z,feature_y_used,1.3116455331259853,0
CUST_00010,2025-07-24T22:04:46.954814Z,feature_x_used,0.9155787073985169,0
CUST_00010,2025-07-26T21:09:28.519479Z,support_ticket,5.0,0
CUST_00010,2025-07-31T01:02:40.582130Z,feature_z_used,1.0258258572236576,0
CUST_00010,2025-07-31T04:39:33.422772Z,plan_upgrade,-14.0,0
CUST_00010,2025-08-07T00:31:54.396190Z,feature_x_used,0.8034735312069852,0
CUST_00010,2025-08-08T05:30:50.719962Z,feature_y_used,1.2012203766717606,0
CUST_00010,2025-08-19T09:46:50.063683Z,feature_y_used,0.7852636770527495,0
CUST_00010,2025-09-02T18:37:44.293172Z,page_view,1.0,0
CUST_00010,2025-09-04T01:06:50.152704Z,feature_y_used,1.71476598728422,0
CUST_00010,2025-09-10T13:21:08.959497Z,feature_y_used,1.426616331434538,0
CUST_00010,2025-09-11T13:37:07.246150Z,plan_upgrade,-17.0,0
CUST_00010,2025-09-22T04:42:17.910068Z,login,11.0,0
CUST_00010,2025-10-02T17:00:45.435167Z,feature_z_used,1.00215382117158,0
CUST_00010,2025-10-12T11:03:22.247907Z,feature_x_used,1.1739672385913553,0
CUST_00010,2025-10-28T06:02:57.245511Z,feature_y_used,0.8835746419422076,0
CUST_00010,2025-10-30T17:51:55.763185Z,login,9.0,0
CUST_00010,2025-11-10T20:11:45.984873Z,feature_y_used,0.2090237412810504,0
CUST_00011,2025-06-02T18:56:07.981483Z,login,15.0,0
CUST_00011,2025-06-06T15:22:40.638145Z,login,18.0,0
CUST_00011,2025-06-08T01:06:19.491863Z,page_view,9.0,0
CUST_00011,2025-06-21T15:43:20.970320Z,feature_x_used,0.6321240048748402,0
CUST_00011,2025-07-07T13:16:39.352663Z,login,13.0,0
CUST_00011,2025-07-09T01:24:07.798574Z,login,6.0,0
CUST_00011,2025-07-12T21:13:17.736199Z,login,8.0,0
CUST_00011,2025-07-21T12:54:08.917799Z,feature_y_used,2.4226471974538195,0
CUST_00011,2025-07-23T00:55:16.447266Z,login,3.0,0
CUST_00011,2025-07-24T12:01:16.499362Z,page_view,9.0,0
CUST_00011,2025-08-15T07:02:39.986676Z,login,14.0,0
CUST_00011,2025-08-19T15:21:03.091199Z,login,7.0,0
CUST_00011,2025-08-23T11:19:37.446489Z,page_view,12.0,0
CUST_00011,2025-09-14T07:12:18.322229Z,login,11.0,0
CUST_00011,2025-09-19T17:06:47.001880Z,login,11.0,0
CUST_00011,2025-09-22T21:45:44.629798Z,plan_upgrade,-19.0,0
CUST_00011,2025-09-27T06:41:50.846146Z,page_view,16.0,0
CUST_00011,2025-10-12T06:54:02.520687Z,login,8.0,0
CUST_00011,2025-10-13T10:03:18.711063Z,page_view,3.0,0
CUST_00011,2025-10-17T04:34:39.851151Z,feature_y_used,0.7629597633168194,0
CUST_00011,2025-11-06T12:42:14.119876Z,page_view,19.0,0
CUST_00011,2025-11-08T05:28:06.282317Z,feature_x_used,1.7722247390593364,0
CUST_00011,2025-11-12T20:14:04.107121Z,feature_x_used,0.6635144911362676,0
CUST_00011,2025-11-17T05:15:33.305363Z,feature_x_used,1.350675419172413,0
CUST_00012,2025-05-30T11:44:19.369595Z,feature_x_used,0.1702015808367977,0
CUST_00012,2025-07-04T11:10:26.912483Z,page_view,10.0,0
CUST_00012,2025-07-12T20:48:23.961684Z,feature_x_used,1.1505565835503468,0
CUST_00012,2025-07-13T01:19:49.370125Z,page_view,17.0,0
CUST_00012,2025-07-14T11:28:53.110968Z,page_view,19.0,0
CUST_00012,2025-08-05T14:34:31.188827Z,page_view,14.0,0
CUST_00012,2025-08-07T15:34:36.461187Z,plan_upgrade,1.0,0
CUST_00012,2025-08-10T21:01:03.081451Z,page_view,5.0,0
CUST_00012,2025-08-16T10:14:23.263503Z,plan_upgrade,-9.0,0
CUST_00012,2025-08-17T03:28:11.734444Z,login,9.0,0
CUST_00012,2025-08-23T00:43:15.968889Z,login,3.0,0
CUST_00012,2025-09-09T11:07:51.456260Z,support_ticket,2.0,0
CUST_00012,2025-09-12T03:04:42.446595Z,feature_x_used,0.26142851744378626,0
CUST_00012,2025-09-15T22:13:03.644554Z,login,18.0,0
CUST_00012,2025-09-18T03:11:58.970896Z,login,9.0,0
CUST_00012,2025-09-22T22:28:45.458112Z,login,16.0,0
CUST_00012,2025-09-23T15:41:05.949524Z,login,1.0,0
CUST_00012,2025-09-27T06:30:37.550010Z,login,13.0,0
CUST_00012,2025-10-02T09:06:43.435145Z,support_ticket,5.0,0
CUST_00012,2025-10-13T13:33:16.788920Z,page_view,2.0,0
CUST_00012,2025-11-11T22:21:52.336307Z,page_view,10.0,0
CUST_00013,2025-06-16T01:26:36.777998Z,feature_x_used,1.0087684508365293,0
CUST_00013,2025-06-17T22:20:33.842549Z,login,14.0,0
CUST_00013,2025-06-26T19:38:39.505018Z,page_view,3.0,0
CUST_00013,2025-07-01T18:28:40.114024Z,page_view,4.0,0
CUST_00013,2025-07-17T06:30:53.792521Z,login,14.0,0
CUST_00013,2025-07-18T17:05:39.314197Z,login,7.0,0
CUST_00013,2025-07-29T13:22:13.099226Z,feature_x_used,0.3606450161115642,0
CUST_00013,2025-08-01T07:31:03.007438Z,plan_upgrade,-15.0,0
CUST_00013,2025-08-02T18:32:12.535091Z,feature_x_used,0.7556587155185187,0
CUST_00013,2025-08-03T17:38:07.636061Z,page_view,6.0,0
CUST_00013,2025-08-08T20:33:27.477474Z,login,12.0,0
CUST_00013,2025-08-16T09:50:45.497700Z,page_view,19.0,0
CUST_00013,2025-08-22T23:45:45.738124Z,login,12.0,0
CUST_00013,2025-08-25T00:19:00.829088Z,page_view,4.0,0
CUST_00013,2025-08-26T12:36:38.264534Z,login,18.0,0
CUST_00013,2025-08-29T12:21:44.274588Z,support_ticket,3.0,0
CUST_00013,2025-08-30T01:35:13.931715Z,login,9.0,0
CUST_00013,2025-09-12T09:29:02.810922Z,page_view,1.0,0
CUST_00013,2025-09-18T23:23:12.282518Z,plan_upgrade,-17.0,0
CUST_00013,2025-09-20T17:52:48.753774Z,login,7.0,0
CUST_00013,2025-09-26T19:09:44.724552Z,login,6.0,0
CUST_00013,2025-10-16T10:16:12.518014Z,feature_z_used,1.2008744596598733,0
CUST_00013,2025-10-16T15:09:10.489169Z,login,19.0,0
CUST_00013,2025-10-18T06:20:05.965190Z,feature_z_used,1.1597770033616808,0
CUST_00013,2025-10-25T17:29:37.769285Z,support_ticket,3.0,0
CUST_00013,2025-10-29T00:20:59.520776Z,login,4.0,0
CUST_00014,2025-05-25T10:36:09.043648Z,feature_y_used,0.5979250192125205,0
CUST_00014,2025-06-04T22:44:53.444747Z,feature_x_used,0.5855624185998642,0
CUST_00014,2025-06-06T13:37:32.795755Z,login,19.0,0
CUST_00014,2025-06-07T15:25:54.354646Z,page_view,14.0,0
CUST_00014,2025-06-09T10:09:06.657855Z,page_view,10.0,0
CUST_00014,2025-06-17T00:03:17.652948Z,feature_x_used,1.0129810567167525,0
CUST_00014,2025-06-24T20:49:47.629509Z,feature_y_used,0.6909727966073962,0
CUST_00014,2025-07-01T17:19:16.110435Z,page_view,13.0,0
CUST_00014,2025-07-04T04:03:28.267084Z,plan_upgrade,18.0,0
CUST_00014,2025-07-05T04:40:28.516419Z,page_view,8.0,0
CUST_00014,2025-07-05T16:25:53.347062Z,login,3.0,0
CUST_00014,2025-07-21T00:41:42.646752Z,page_view,3.0,0
CUST_00014,2025-07-23T05:57:43.187734Z,page_view,19.0,0
CUST_00014,2025-07-26T09:17:51.298034Z,plan_upgrade,4.0,0
CUST_00014,2025-07-29T05:43:22.006547Z,feature_x_used,0.6855273225336127,0
CUST_00014,2025-08-07T04:24:49.030393Z,page_view,6.0,0
CUST_00014,2025-08-10T17:37:52.189609Z,plan_upgrade,-2.0,0
CUST_00014,2025-08-12T23:53:46.524533Z,feature_y_used,0.4777917558457838,0
CUST_00014,2025-08-15T11:36:35.054541Z,plan_upgrade,13.0,0
CUST_00014,2025-08-20T05:59:52.172184Z,login,2.0,0
CUST_00014,2025-08-28T17:31:36.108477Z,login,3.0,0
CUST_00014,2025-09-05T06:40:11.250065Z,feature_y_used,1.491619984722702,0
CUST_00014,2025-09-17T08:48:21.534137Z,login,2.0,0
CUST_00014,2025-09-29T09:39:35.294335Z,login,9.0,0
CUST_00014,2025-10-24T00:06:37.443220Z,page_view,4.0,0
CUST_00014,2025-11-16T04:24:18.935495Z,feature_x_used,1.258495236080571,0
CUST_00014,2025-11-17T10:07:21.317297Z,page_view,7.0,0
CUST_00014,2025-11-18T10:44:22.809479Z,page_view,17.0,0
CUST_00015,2025-05-28T06:56:25.294203Z,feature_y_used,1.0460885537634166,0
CUST_00015,2025-06-05T11:30:29.127528Z,page_view,8.0,0
CUST_00015,2025-06-10T11:57:12.602134Z,feature_y_used,0.9503941323869746,0
CUST_00015,2025-06-20T03:03:59.311408Z,page_view,2.0,0
CUST_00015,2025-06-23T13:01:26.730798Z,feature_y_used,0.9131188053189199,0
CUST_00015,2025-06-24T11:30:59.754121Z,page_view,10.0,0
CUST_00015,2025-06-25T06:34:05.748273Z,feature_x_used,0.991201035372181,0
CUST_00015,2025-07-11T21:34:48.311117Z,page_view,4.0,0
CUST_00015,2025-07-13T05:43:16.134737Z,plan_upgrade,-8.0,0
CUST_00015,2025-07-18T11:57:53.921633Z,feature_y_used,0.9173660149887817,0
CUST_00015,2025-07-28T16:40:37.260861Z,page_view,17.0,0
CUST_00015,2025-08-02T00:10:21.656575Z,plan_upgrade,17.0,0
CUST_00015,2025-08-04T08:48:16.881503Z,page_view,7.0,0
CUST_00015,2025-08-06T13:06:02.986023Z,page_view,9.0,0
CUST_00015,2025-08-12T14:27:44.989676Z,feature_z_used,0.5186847624570243,0
CUST_00015,2025-08-28T12:21:16.626658Z,support_ticket,1.0,0
CUST_00015,2025-08-28T12:30:50.193333Z,feature_z_used,0.7169053625699997,0
CUST_00015,2025-09-03T18:20:28.955838Z,login,1.0,0
CUST_00015,2025-09-11T13:53:33.849467Z,login,1.0,0
CUST_00015,2025-09-16T12:34:17.942770Z,page_view,1.0,0
CUST_00015,2025-09-16T22:16:14.332052Z,feature_y_used,0.9843226496617491,0
CUST_00015,2025-09-25T18:13:37.478879Z,login,10.0,0
CUST_00015,2025-10-01T15:18:19.935167Z,support_ticket,4.0,0
CUST_00015,2025-11-03T05:55:35.162723Z,feature_x_used,2.0994239267411663,0
CUST_00015,2025-11-05T07:57:00.971163Z,page_view,16.0,0
CUST_00016,2025-05-26T05:52:15.906704Z,page_view,5.0,1
CUST_00016,2025-05-26T23:10:28.541129Z,feature_x_used,1.1748859088575296,1
CUST_00016,2025-05-29T00:56:36.427494Z,page_view,9.0,1
CUST_00016,2025-05-30T12:12:35.515714Z,feature_x_used,0.6167397765105649,1
CUST_00016,2025-05-30T17:27:34.260860Z,page_view,14.0,1
CUST_00016,2025-06-08T10:26:53.744834Z,support_ticket,4.0,1
CUST_00016,2025-06-15T23:16:14.498449Z,cancellation_request,1.0,1
CUST_00016,2025-06-16T18:38:15.443481Z,login,12.0,1
CUST_00016,2025-07-03T18:25:42.413715Z,support_ticket,4.0,1
CUST_00016,2025-07-03T19:44:39.741012Z,login,9.0,1
CUST_00016,2025-07-06T21:29:03.652249Z,support_ticket,3.0,1
CUST_00016,2025-07-12T06:03:46.396801Z,page_view,15.0,1
CUST_00016,2025-08-04T14:04:13.780587Z,cancellation_request,1.0,1
CUST_00016,2025-08-06T10:46:43.577793Z,page_view,1.0,1
CUST_00016,2025-08-10T09:05:14.239832Z,login,19.0,1
CUST_00016,2025-08-11T21:50:54.255229Z,support_ticket,4.0,1
CUST_00016,2025-08-26T12:33:11.381816Z,page_view,8.0,1
CUST_00017,2025-05-27T09:56:58.244898Z,page_view,9.0,0
CUST_00017,2025-05-28T21:32:58.649357Z,login,3.0,0
CUST_00017,2025-06-05T09:19:36.482322Z,feature_x_used,1.4438531283919567,0
CUST_00017,2025-06-19T08:06:18.764681Z,login,19.0,0
CUST_00017,2025-06-22T20:37:51.903176Z,feature_y_used,0.4983413048191577,0
CUST_00017,2025-06-25T18:59:40.511474Z,plan_upgrade,9.0,0
CUST_00017,2025-06-28T00:34:06.508216Z,feature_x_used,1.2703047514735377,0
CUST_00017,2025-07-09T12:58:39.913706Z,feature_x_used,0.5954503664025459,0
CUST_00017,2025-07-23T19:24:56.262005Z,feature_z_used,1.6947801292900309,0
CUST_00017,2025-07-31T12:47:58.713035Z,support_ticket,4.0,0
CUST_00017,2025-08-15T09:06:14.399185Z,login,4.0,0
CUST_00017,2025-08-17T07:35:07.764687Z,page_view,4.0,0
CUST_00017,2025-08-23T07:50:03.444855Z,feature_z_used,1.1591456013265573,0
CUST_00017,2025-08-26T19:33:40.113560Z,login,1.0,0
CUST_00017,2025-08-28T10:37:58.592935Z,feature_y_used,0.5784336709941253,0
CUST_00017,2025-09-18T02:09:55.681963Z,feature_z_used,1.1416433990753228,0
CUST_00017,2025-09-29T12:45:52.640079Z,login,12.0,0
CUST_00017,2025-10-11T09:04:15.167675Z,login,4.0,0
CUST_00017,2025-10-14T13:52:05.064754Z,login,4.0,0
